7.68_328.2394n,328.2393765,329.2470148,1,7.683266667,0.1709,10,0.000481895,1.763293374,NC,PTB,100 - 17.7,125403.5588,19.53,104221.9921,93466.20415,51478.31338,77958.82726,119346.4437,171038.0816,85903.705,43883.53874,45172.63232,325360.0495,75398.51984,34937.43558,96966.30219,71355.01198,32069.59965,40672.87818,39037.153,70054.49301,40827.49818,85407.08886,94315.3769,54587.07844,79128.50895,73191.63234,46311.36566,39246.76826,66064.94928,88182.66353,42552.47314,76399.21919,48139.95186,12655.39412,94462.93445,94563.28713,84330.93654,58343.96884,78753.08213,102086.3835,74245.10369,101475.0824,158953.4341,32064.19288,82638.89,88613.88985,115653.5981,143864.8093,40961.26179,72451.46884,34139.3,10676.08103,63549.529,79832.74313,76529.22581,60668.77056,89605.23628,116148.8167,107122.1125,65429.26601,249269.2404,127358.1528,93520.52676,154862.2865,154834.0349,194763.2197,100384.5933,172468.0881,258609.5895,170319.959,101647.4528,177411.511,55102.57626,102800.7016,79945.14882,83046.43838,50677.36597,114833.2967,137456.7565,56939.09243,33155.86673,119943.6487,108610.1392,58607.85406,146076.0936,221603.1297,128125.9068,131518.7017,134462.3966,169307.6096,134928.9099,97514.11897,66715.0057,164412.0662,16405.33053,70560.76435,115038.9705,25915.79846,109643.2255,17795.84635,62307.49754,200832.711,89304.21041,23264.82254,38889.43875,42777.01689,23028.68348,169503.7548,0,68903.6145,53166.91116,106550.8812,41724.48823,193741.8891,69270.1176,234778.9392,29910.94419,39351.69396,99103.74727,51768.45404,21510.68606,2480.67178,63799.89721,52237.24636,90449.0054,81014.20118,65832.01409,71198.04198,85056.25942,85025.50846,96768.48525,93566.5354,106127.6058,87856.37369,85035.80433,91954.88991,88280.00722,86748.68604,123630.2118,74042.97704,102369.6554,105643.2345,62688.98473,115371.3922,99037.52657,115930.0841,48714.39127,93016.63413
4.62_467.3013n,467.3013386,468.3086151,1,4.624016667,0.156483333,5,0.000565117,2.025971107,NC,PTB,100 - 18.2 - 1.36,527512.3364,12.27,362869.7224,440276.9734,769404.8933,841662.3313,437329.8016,541548.2896,897816.3488,654282.6572,316114.6542,437378.9703,326818.1675,581295.2225,804732.0546,288693.4861,317402.9569,585604.3359,146704.5372,594717.3944,412851.9216,118502.3576,203317.4802,506754.6666,128786.8486,243981.6524,199660.6955,588838.4837,501593.1915,267785.8543,289710.4022,360295.5889,521763.7938,347513.8544,98307.90896,567836.395,221873.2765,630170.379,423179.2111,480689.9084,994410.7998,241548.1633,319093.3003,483161.1478,521171.7695,857031.2469,128978.9744,518656.7437,223224.277,218263.6569,488619.7663,540253.6044,126214.8585,464436.2721,757292.1427,105522.863,449379.6201,259680.2535,411795.8366,409791.5407,752666.8255,381794.8592,705129.0062,582106.5569,840784.3536,618780.2514,252813.4881,476253.4093,1121390.23,543538.3028,183201.8355,254951.1734,403382.5219,555707.2246,410345.8462,506811.7053,307551.3181,619491.6546,634812.4398,397827.9165,792527.7082,1092180.24,562358.9693,715211.7157,518841.7171,224259.3368,550976.1481,367875.4479,594849.7362,285632.0859,528797.4061,685710.3798,488308.3081,479818.6993,193881.3083,253302.9926,134487.0473,435328.2889,92108.39014,147922.9771,101858.8824,183442.9068,133770.6732,384202.2718,253552.1841,118965.2599,192249.7518,359635.4485,0,313216.1138,379936.305,322064.3786,206337.5826,247367.4719,157076.5243,136846.8476,121471.2067,510180.2941,618391.7709,212718.8228,203296.2381,224967.705,376480.7711,796191.2074,339087.2163,317401.8593,307611.2256,338995.5026,379105.7615,355878.4817,357580.2509,373262.6247,407521.639,391246.1912,403123.1687,412174.1239,378497.453,392606.4725,479988.3216,409823.3976,482692.7807,433604.2747,463841.662,465473.4665,419687.2347,430243.6075,450739.0939,415245.7924
4.69_541.3170n,541.317012,542.3242885,1,4.688316667,0.1565,2,0.000725619,1.57010516,NC,PTB,100 - 15.8 - 1.21,170241.606,14.23,54574.6747,163814.4298,268130.273,223386.7229,217851.4466,713599.003,346287.6384,177763.3831,54134.90842,166741.2759,174408.9711,135152.3665,360481.0533,43518.59804,26610.11136,86413.54791,21056.67345,218685.0599,124392.8932,128317.3652,99790.76663,186622.6657,51758.97206,45599.96057,561855.7978,171139.7381,223042.7134,89419.63834,76047.38438,69054.00358,355113.9886,63948.63267,39469.90444,87321.1164,53035.94881,63883.90824,124640.5894,215898.4414,130412.5514,317650.7004,130949.3036,51930.3559,356685.9412,184880.1751,64623.24362,131590.4758,91393.05491,75009.53989,123715.3213,182930.3789,27037.51603,72358.3656,188627.106,26843.17737,246699.2671,147790.2687,74805.1039,13401.20025,185557.3507,142985.2497,129103.8468,182822.884,184012.6102,64877.45844,127860.8102,41209.1173,116956.6339,145471.6916,434412.6023,119609.3893,94507.17864,138965.9065,128104.2811,79838.99689,51613.68631,133045.6336,69649.38971,48405.90821,128349.9407,528087.5256,414883.4216,135641.1092,683050.37,730272.1145,69710.97254,75281.84026,160510.4271,64084.66979,83397.94053,167624.4571,93632.31725,109405.1164,5137.498848,204681.6832,48863.73745,476000.5384,13483.29845,38820.11256,10068.80163,41617.49818,54132.57496,36999.36133,83168.78422,81156.03139,29380.87208,68977.95603,0,116199.9008,15748.05735,122607.6437,43791.29598,82318.02849,45546.9549,48936.74185,5361.997484,120562.3025,653170.5414,126021.5219,52111.52044,106574.7468,60250.9205,461115.5189,100815.2484,92635.512,101640.4221,106260.8243,112001.1882,111275.1616,109171.1952,119025.9897,126880.2267,127281.3218,121352.7458,125501.6949,115229.5873,117797.1053,145545.0311,129254.8719,147160.0828,133540.409,83297.88953,139338.3351,132460.2174,132536.103,152500.0074,129149.0662
5.54_496.4054m/z,,496.4053853,1,5.535033333,0.142183333,9,0.000922388,1.492346617,LC,PTB,100 - 12.9 - 0.316,52385.15222,18.86,35064.20988,54799.88033,54787.33535,66012.61603,56301.97711,51119.80105,52641.11987,53656.24286,44931.60824,59904.69387,57506.35671,55871.47943,55352.33699,48267.93127,60407.76779,62471.66575,44395.64333,49286.6741,56607.82595,45909.14972,37235.89102,48622.65237,41851.36643,45783.8795,43815.33818,64833.47718,66433.78005,41796.92854,47598.55628,48982.82652,46439.7222,39247.12029,37379.98325,73897.23415,47631.25588,44239.53982,43743.61483,69830.17039,67684.64249,42520.58856,51011.38686,48487.65739,58777.27958,96701.80196,77242.50913,57810.67465,78836.40319,39026.60574,42582.83198,62764.11654,51199.24227,29849.25451,55877.96522,20635.31938,45515.44038,48466.51741,36421.35198,37578.1434,71314.19094,48687.22347,57173.34562,46779.01405,55170.33021,54876.07229,44493.9359,45175.52395,63379.08137,47677.97642,44086.31066,60254.15614,50006.43951,53767.05371,66903.25498,53426.6888,49123.93604,66682.65142,41741.88657,58143.0156,70319.77781,66754.94225,56626.24732,65977.2134,60864.59991,45429.66609,52297.05027,44333.29497,57606.95291,35431.78324,43588.32247,51230.35229,37894.03455,43464.74668,26817.15329,35475.31341,34523.9714,34633.64595,6093.514991,15481.55271,22999.69978,71969.27629,29628.16433,37126.83189,22366.28314,27621.66082,26670.03147,25122.89525,0,29095.36189,33712.44979,39369.8932,34415.75044,32933.85062,21344.15044,37926.20651,17890.19456,31484.65105,111529.8195,48049.94877,36934.18813,27916.70828,46188.11746,87754.82216,32169.41769,33339.99855,33971.17909,37342.88167,37394.35746,41089.64484,41564.42029,41645.7645,41272.95565,40864.44521,34993.17545,43134.11098,39184.16066,39019.7384,47504.88273,66304.22822,52542.67173,42832.33438,39443.88607,48408.7575,47606.77692,54505.49508,58308.22096,61789.1944
2.09_187.0632n,187.0632232,188.0706906,1,2.090566667,0.142183333,3,0.001162475,1.452317383,QC,PTB,100 - 8,328181.1276,15.01,119497.01,116189.2592,183393.5704,288935.7251,327081.211,267778.9961,248122.0529,238452.7054,250765.6297,249359.3954,251227.2495,200646.6134,228266.2742,266811.3394,177115.8354,270248.5679,196878.7954,327253.6309,271863.045,192853.4623,108863.7551,417505.8185,332058.8104,250431.232,311079.1031,310899.3924,253277.1664,243947.8116,304300.6936,177293.2181,163678.3933,331647.0501,179920.4895,205295.6656,263673.2669,291576.0271,246892.4124,359871.1486,347121.8272,231660.5741,207629.808,399224.7181,261216.2298,302031.0638,179282.1593,231335.4742,317593.485,248652.2278,302498.5409,310207.0846,205989.6168,189689.5941,272376.3727,231532.0053,258509.8664,130300.7792,202789.757,213884.3634,230928.6882,259777.9252,224785.0533,273159.8082,256202.0304,197546.2398,294752.5666,229049.6227,327952.5142,240886.2977,228522.5869,300187.6567,251678.5015,240451.3051,260169.0045,300696.7717,238020.35,312018.6033,260177.1123,285629.4408,248870.3611,374319.9519,332910.2143,265220.2955,278143.4324,304805.374,291374.4771,209207.0893,268568.9008,178292.2587,217819.165,196477.7252,218852.9726,191862.8606,162693.5918,121052.3841,80832.66074,260315.7855,149228.2856,166966.7748,127553.544,892751.0847,145551.1664,149483.7656,351612.5193,256250.8067,273792.8138,203130.1331,400.06254,307282.0633,171546.7287,237217.1947,324759.7177,216670.622,223851.2928,158044.3308,111528.2755,147298.6562,268173.159,287164.6243,301337.0283,303540.952,195622.8285,183467.1524,342348.3369,328854.9517,348350.9849,347699.7312,306358.98,299618.4918,284427.3002,297554.2747,254809.1902,238553.9202,379925.0033,368478.2942,298952.3534,328745.9133,362183.4341,407678.0602,396046.3856,331104.5375,214491.9168,320203.7357,319489.4518,326393.1651,386770.3013,387308.348
4.68_517.3170n,517.3169689,518.3242453,1,4.681183333,0.163633333,3,0.001319952,1.974339319,LC,PTB,100 - 20 - 0.611,139305.6409,16.87,118776.6779,94468.57338,127803.8785,256310.0421,220386.0085,149098.0885,198001.0159,348627.5953,141277.5532,81949.5399,382934.3561,149289.2473,341002.7823,52892.80771,123342.2413,69212.90904,34160.39187,275970.4286,207757.7636,62418.54987,18636.54898,78163.47454,7268.043148,28075.60241,95007.79894,159596.5287,280356.3214,63054.90071,105045.7943,82502.54807,99320.86142,95040.91177,9322.390127,150170.6875,155843.6254,97822.4012,115211.9874,268314.7073,145790.2674,338112.8329,136830.946,147691.8869,104874.6041,166302.5198,87050.68515,237499.8004,49634.11368,41059.36501,201629.425,237469.4526,60220.36686,94380.44366,111295.2481,7474.310374,150058.3996,56921.99902,44523.52907,80688.96659,120997.4938,132131.0728,369743.3113,107485.8222,117381.3927,57470.10235,51078.71212,42564.61772,124051.9012,94507.34133,99864.129,98068.29542,49505.82574,169909.3148,97777.4283,30309.31361,149055.1513,264202.1247,157640.1625,194983.4716,108521.4503,147907.5476,66451.05166,106142.6308,36460.63562,76651.63576,180918.9572,57859.85732,143557.3829,88723.67064,147459.0265,180165.157,58736.25501,130231.2397,49487.24672,102674.9453,43767.53307,215746.713,3259.585361,43798.72107,21494.09361,30172.17384,36334.15063,44031.30508,57750.60733,36661.9575,81828.78153,40715.2443,0,165817.4135,138785.2394,153551.2991,104875.688,51530.35284,66021.67593,54180.43308,17042.39901,34824.56153,182375.6945,24776.54142,50600.84246,70225.23076,48576.31328,145836.4062,78720.14435,74251.37953,78027.01021,85641.6084,90214.49858,88856.70208,85478.64326,97500.89349,101136.4297,105393.7091,99322.09529,96656.80302,93312.72469,95341.28149,119553.1133,101542.7453,120985.4709,110726.3154,52706.43558,113326.1536,106143.2967,109729.8527,122627.3508,104815.8652
6.65_536.3713m/z,,536.3712686,1,6.651633333,0.135,81,0.001335905,1.425738376,NC,PTB,100 - 8.3,9023.634808,27.9,5026.975124,9821.561629,5355.186328,17985.26471,4975.412634,13190.76579,8654.040399,14479.79071,5302.797852,8883.1346,26297.00242,18231.70896,4892.402304,6152.167924,10688.02277,11347.7328,2245.223386,10870.40679,9665.027391,8872.900877,4904.877472,502.6584472,5914.036874,4648.690358,5786.082978,4958.494778,6034.089221,2252.274216,9888.939158,3768.21548,627.0140822,2554.64141,7958.653795,6710.945903,905.031304,6051.5359,2429.475179,32992.27429,2699.151693,4480.000589,7671.346467,1526.862419,5896.879136,12654.44128,13725.22506,15444.31596,9996.743126,817.5355051,6462.896035,3217.458565,4060.442602,481.3791638,8311.836848,1827.28848,18330.79493,25483.05858,6185.485507,3987.224064,7933.554107,13742.32094,23975.51012,11112.2496,12022.94697,17329.40989,17108.16199,11252.05276,3191.337402,17007.45015,7530.83365,814.1803822,12515.13486,15501.81265,10296.02934,5688.327972,3167.994039,12230.70677,1488.507502,6830.384943,3177.738149,4015.314041,5842.434599,3880.581433,10182.76963,3874.194298,2218.391957,1869.783048,7059.265486,6273.469253,4362.282941,9411.395313,5086.379739,20225.81384,5121.809433,11267.12136,7104.857035,15043.63227,1157.814165,1866.244107,3247.857105,11068.20457,2048.129363,7028.511368,3227.752503,2078.097689,0,4554.675374,0,8284.437029,2367.140809,10828.59269,4850.720333,3944.738276,627.3435041,3984.276863,548.8085613,724.9837765,44205.59256,4373.526265,673.285684,4297.54713,1791.897268,23555.27779,3385.702114,5596.123066,11402.38155,6229.147976,6354.33015,5808.201888,6864.073389,9184.173826,10446.99093,7651.374936,8989.654575,9272.743219,8143.989997,7192.16664,10347.86245,7475.774184,8797.031195,6456.858445,3239.274102,6034.53138,5988.695374,9278.225347,5950.81893,8163.677909
5.19_482.3243m/z,,482.3242762,1,5.186366667,0.156483333,65,0.001348175,1.744953247,NC,PTB,100 - 21.6 - 1.73,258733.2944,11.61,188253.2912,297399.5424,379517.6539,280907.7956,228672.1814,329776.0484,272845.7163,262299.8163,201473.1365,147554.0992,277501.5184,256679.5655,317048.5465,197640.5646,183316.5029,165776.1996,117932.2197,293337.2621,301496.0029,140483.6569,131013.4427,242843.6689,113557.3262,206201.3207,194835.7345,247096.9785,204164.4152,153203.2439,212131.6168,255563.0232,206594.0366,142536.4912,96525.50958,321155.9269,165654.2738,244268.0491,216740.3095,478152.5005,336400.6628,221501.9575,170387.5212,197112.3285,249517.0944,468691.2012,184737.642,230655.2099,182680.7862,139665.2523,251496.0682,240185.6839,115295.1308,107220.9898,282373.0351,86373.58156,227068.425,183838.962,309624.8944,212199.5549,370732.6686,138164.255,401625.1536,247666.615,382310.4653,412234.4043,184809.8382,351528.2691,403652.414,354999.7182,180515.9965,195512.1188,195630.0951,240501.4227,253870.9105,295624.8083,144347.5583,312136.8781,213048.8811,167810.0926,282049.5044,313303.1271,282414.3682,300529.7718,302859.835,198112.58,109299.5296,307667.2038,232906.7442,184850.7416,177119.0226,192369.3689,274802.6081,262461.5129,114917.3745,121881.5991,101003.3114,150804.533,65401.98406,89651.05539,47483.52327,205494.9451,104904.9501,200413.9636,184011.6782,106110.1065,151436.2946,118856.5861,0,186578.5714,153006.4285,197854.5485,171827.7463,142096.0224,91015.57612,94425.85815,74695.39401,174077.4972,486290.6958,181421.3886,185402.6238,125709.4646,155115.3859,266366.94,190485.4398,172090.3423,184370.8485,190716.5438,181594.5469,201498.6623,201201.5399,222353.9788,204630.6458,225515.9975,217812.4418,209936.9823,215983.0313,221179.4526,246420.3439,252258.3257,223699.8209,225877.0963,278043.4817,254389.4739,238635.3939,224219.3424,230603.8593,233253.2866
2.93_316.2478m/z,,316.2478382,1,2.9302,0.107333333,15,0.001491171,1.583474082,NC,PTB,100 - 14.1 - 0.593,178048.6834,11.24,140159.5109,26571.05555,31924.38557,28967.93277,66105.72841,16255.88115,100698.4763,29852.45816,140228.8658,103756.0099,230085.1304,19344.63266,27514.62033,89422.82794,190576.0971,49062.32921,26468.25304,25333.57101,22943.11294,77102.25953,159833.2825,96383.55649,155814.9156,103076.5801,42616.3069,23848.29771,89593.1101,277633.8866,112244.9723,466485.0019,158024.114,123650.8566,231096.5709,86375.83117,457446.397,45682.81042,82218.64464,48428.20354,81218.28446,184108.7987,296141.8122,43030.41439,117572.0121,44894.65054,96527.59214,141735.389,261008.6982,499969.8248,47906.70335,48622.70585,117893.6359,94324.86562,80307.40817,107694.1918,39181.17012,199376.0776,169092.3121,81643.28504,153145.7468,143669.8666,209985.6253,147307.9584,209908.796,174537.0747,218268.9071,120182.6656,166338.2959,148924.975,109731.6047,455225.8579,82148.81023,435560.4453,193805.2587,59476.85825,139384.903,115572.0699,459917.2218,202097.9711,204553.7817,105042.3816,130647.1161,104535.9107,159732.7572,151021.3164,404500.2187,129973.1558,233547.3193,155755.2657,52782.87419,114578.1458,96822.87488,149005.5803,30404.2921,245546.4436,476850.1602,11950.20121,337657.1542,87279.03073,65804.97534,100041.5853,108187.0123,51154.41181,26774.9913,125800.3619,36601.84417,240717.7669,0,67798.28904,15501.83803,123795.6956,26451.37632,57120.1552,173651.7478,386812.1327,153333.4226,46820.39171,12489.0906,102384.0928,97050.95965,36094.39146,114649.77,14530.55523,113222.8798,103618.6048,110003.5834,116896.3718,104367.6425,113020.3785,117167.2797,109500.0191,109329.0745,111252.0581,118770.8285,122206.7912,114870.9923,123142.2381,128367.6267,149371.9229,133124.2699,125749.0431,89837.46013,118713.1947,129757.763,123941.6694,119936.7114,150234.0796
2.09_117.0579n,117.0578839,159.0916079,1,2.090566667,0.100016667,3,0.001576652,1.655249514,QC,PTB,100 - 3.69,19009.29319,15.23,5618.419356,5925.853463,8642.627543,16803.01433,17919.70484,14541.98503,13856.22044,13059.00766,11189.60188,12518.93635,11732.72376,12413.94862,12110.50457,12288.62137,8772.33768,13725.37368,10545.49894,16132.17834,12255.88649,8186.118738,4790.31353,20712.48392,17415.31892,11190.74028,14307.37996,14106.27897,10413.04704,10089.73972,13774.89008,6669.048482,6799.095322,15004.78231,11122.79668,8469.188615,10022.685,17332.56788,10290.59651,17435.25318,18142.60462,9134.835736,8842.385157,20121.46813,12079.65792,13919.17713,7800.33434,9725.241069,14354.64653,10812.76104,14123.78546,11697.18844,9835.946151,9468.7952,16050.86536,14481.31696,15179.3187,7819.228345,11674.0671,11984.57957,12428.28137,14126.34371,11574.91986,15754.37984,11455.7125,9527.319877,18952.28387,11227.00561,15417.05968,11337.07734,10079.22241,13886.8951,12315.79331,10622.04889,13036.6029,14301.83519,10464.57375,15785.27935,15358.85582,13539.26048,11344.23969,18373.1636,15809.74474,11515.26117,12770.73342,16223.61598,13460.74913,9227.976652,14243.58904,9936.820644,12429.22788,10129.80431,12353.40735,10846.50319,7169.94194,6891.89311,1570.913914,16168.50957,8867.559346,6883.776209,14449.13824,52711.12693,8733.828262,7378.687422,20746.68857,13405.60362,14262.48983,11493.45166,0,16022.55692,7675.756363,12042.46401,14324.78075,9514.340763,10480.93695,6385.348122,4193.462179,5520.578898,13079.08817,13966.93605,12652.20392,12044.65369,8607.281905,7283.393214,22910.66758,20637.25505,22365.19597,21286.48229,17775.29851,20201.35163,18604.07489,19412.57111,16458.07217,15648.44041,24658.09328,24788.82866,17853.98494,19030.24344,19657.14082,18861.75757,17679.30625,19351.24224,13055.95843,17985.50781,15963.06849,14491.31274,19791.31913,17755.86324
5.29_519.3334n,519.3334388,520.3407152,1,5.292833333,0.22005,2,0.001677711,1.375131848,NC,PTB,100 - 28.5 - 4.75,9531101.082,8.29,9362852.641,8940970.21,7132891.407,11526520.56,9581236,8890599.845,7466506.885,10030787.95,10235640.54,5801334.51,9244274.696,10341488.2,7427632.928,7453941.276,9997463.96,8889121.568,7506350.514,11127300.51,12074211.69,7453769.779,5133769.329,5869868.045,4716845.419,6149175.626,8643455.089,11705984.56,11649262.08,7422774.186,8952620.037,8253482.494,10430314.35,11975915.77,4925917.779,9921119.69,12721856.31,8507335.885,9381760.934,16083901.02,11460283.55,10173207.46,10910288.19,12469847.38,11912462.71,13988814.86,15064858.66,15214323.87,10877800.03,8195781.434,12137313.65,9923573.551,8384505.771,7061933.25,7822914.228,4060403.89,10600433.74,10115936.28,8692968.939,8891982.071,8490011.135,9824074.605,10929370.94,8570511.042,8603049.186,9495839.055,9724379.846,8263775.636,8565556.615,6612397.89,7706513.197,11096958.1,10249809.72,9886308.215,12141686.04,6624112.566,11292232.52,15809709.03,7854998.038,10062041.45,11870440.35,11719492.73,8954356.456,11633225.98,7854840.63,12101718.96,11630075.2,9489847.896,9371663.159,5873003.502,7696130.844,9876382.349,7156982.8,7918357.052,6325832.472,6400285.541,5253831.194,9330748.506,2143741.56,7770172.01,3574285.788,6352715.569,4390167.024,8033810.08,11708474.27,11487440.11,6188093.191,4834172.79,3519.746591,10338699.16,8897166.314,9478584.413,9489722.277,5803594.805,6573840.616,6000173.724,2967353.105,5243147.666,9496613.834,9439778.527,7522787.187,10085124.95,7175314.208,5622167.279,7529810.387,6985247.859,7251809.595,7953654.529,7476358.138,8144779.299,7730527.694,8120664.498,8194346.923,8061000.545,7868003.762,7621068.442,8599324.847,7969586.522,8393661.571,9723029.82,9245229.485,8392832.61,7069952.104,8548157.635,8282495.316,8154825.572,8619270.719,9290174.461
0.79_180.0634n,180.063436,203.0526567,1,0.788716667,0.12075,36,0.001722971,1.54331166,PTB,NC,100 - 4.03 - 0.241,296382.9173,20.33,207343.5744,24399.53714,161936.9258,150541.9326,105422.2293,138730.3131,107361.3008,182650.4242,212220.2774,295486.4242,131099.3031,137053.1737,162117.612,241258.7292,112799.4501,186283.5521,176840.7418,184062.4734,194874.4352,124200.7874,158322.5182,267763.6786,339411.0229,170411.3105,217018.5241,185162.3955,259150.1971,189827.5151,236303.9168,111901.8524,231396.597,312741.2448,238634.9599,207168.8999,272316.6773,134991.6208,249018.3031,196721.9083,267682.2075,292567.895,337684.8803,308029.1709,130023.3992,217849.4669,223490.554,259000.4445,338092.8334,212637.6482,298753.0986,187193.2788,187270.8912,217349.2489,123813.4806,244738.5493,157643.6488,147794.7205,128240.526,143767.7009,173175.1061,182850.993,151746.2013,163142.4247,154181.7465,158180.8812,186485.3875,242717.9714,173110.321,163062.1515,213169.8443,219122.5287,239160.6161,236785.1869,218023.6273,207567.2573,240437.5442,251772.5055,134856.0037,260460.5794,224640.2874,208484.0813,283660.3499,217397.3546,210543.9517,197203.1814,205014.6887,267264.0082,143322.6536,162694.5123,170454.7084,157878.6921,136541.7763,130696.0978,242270.4947,173337.728,196034.459,207492.8761,222619.1404,332963.0533,154419.0927,1004588.874,413821.9681,164197.9279,338638.5254,179056.3199,274479.9329,321831.383,6908.530506,257739.0775,435885.323,208991.2339,263368.8353,253815.5171,285962.6451,388356.4114,405763.665,265597.8926,172621.4268,272722.9007,478575.9056,362805.3626,348788.8522,257832.1642,345060.1296,320426.8084,335731.926,324076.9503,289449.4712,264551.928,235737.5472,255721.8438,219188.6332,211725.8839,257883.8622,258022.5594,239819.92,238680.3767,273934.8904,360704.8702,388770.5678,233802.3241,139562.547,255661.8551,268141.14,262337.0952,315947.743,343400.2267
5.47_428.3732m/z,,428.3731582,1,5.470733333,0.114333333,24,0.001886064,1.557129979,LC,PTB,100 - 10.4,21854.69007,14.38,20319.89258,15970.96432,31618.41256,14625.56786,20809.87761,34803.21646,12598.46181,23919.55903,10571.34151,24128.87597,17747.59738,36279.99818,14547.53155,25323.97577,30718.13655,16267.67025,14555.48912,11589.50023,20633.88604,27758.39648,15355.93722,7578.353615,18588.59194,18485.81224,20359.76143,13959.79856,8133.35727,29092.10996,10803.48015,24834.54048,3909.220286,10091.4864,26048.72699,18217.70664,9770.692781,26316.59357,18967.95131,40027.72364,17176.36484,17681.73579,40188.72377,17302.07658,20231.4957,28722.65992,37492.29757,11728.30077,71923.88425,25292.52118,19036.30052,12077.42597,43906.1049,20886.65805,22325.44997,32207.16813,18498.58999,29435.64607,21640.53,13902.79527,26624.89403,22711.53534,18015.19686,19902.37823,22520.14987,17926.59127,30041.65877,20048.06802,16163.08575,20949.56672,17838.09175,37970.75011,16665.21051,20889.73217,39061.7943,15382.48135,28870.12691,19909.35017,19355.23445,20885.31303,23384.22565,15439.0122,18818.83894,22526.93276,22965.75216,17936.43249,20400.55012,16238.10671,22875.16856,13828.93838,9533.498252,17122.88929,19326.09746,18379.88196,11636.98416,20219.23218,37335.98884,10963.48127,24113.91291,3620.309306,13920.54136,18988.91226,12330.15592,12233.99564,2432.473408,16180.36076,6098.279963,17730.44702,0,9691.039406,9531.983276,13236.25761,22903.73906,9731.563446,13911.94689,17322.02148,16401.52918,6267.080749,18507.02824,12630.19251,18909.22723,8815.886323,25262.95808,10129.6156,10066.31489,14532.12034,14624.94045,18790.58769,14472.32236,20075.3713,17355.39649,16926.42224,17578.9599,17221.16478,15399.41665,14598.11107,17577.72149,17981.91745,16946.6646,19024.31263,20822.83685,17529.54596,17149.70331,17673.07669,20167.98906,15114.54923,21005.03264,16512.42004
5.29_478.3751n,478.3751134,520.408939,1,5.292833333,0.177183333,1,0.002058424,1.549264576,NC,PTB,100 - 8.81 - 1.11,168267.2327,10.34,155810.5257,148731.9766,114399.8932,209944.8963,162271.9609,159691.4215,121976.6115,181223.78,157303.8741,101059.4656,165584.2809,198376.7644,116793.5749,139224.8931,191895.3767,159377.948,138266.0197,209810.7873,227702.4514,129235.1156,71854.02686,96151.80264,71948.24803,99494.7791,141183.3959,202479.7573,209355.6422,119527.0672,150858.4904,138707.1306,141540.5546,205018.7402,75608.06461,175739.9049,222475.0588,144938.7864,155895.2381,299934.3869,204820.218,168203.6077,192681.6229,223330.0659,219092.3323,267602.4668,279883.1607,275188.4852,186428.6575,132644.8459,205579.8996,166459.0328,145537.8304,103503.5149,135326.4336,46951.21336,183225.2738,186294.4794,147493.4674,149654.3005,142160.5893,179208.1436,202698.7425,144067.5096,146941.4081,153443.1702,183135.0914,138909.9729,136649.1787,100392.0541,142949.1275,201451.2849,175540.3895,190736.5211,228687.5914,108979.3338,220672.1801,310437.8167,140923.6298,175045.2523,216707.4757,203845.1231,148934.3333,207119.7579,133307.6055,222301.649,206196.2206,158054.8577,156912.2678,92799.88106,128077.9485,176817.8571,130628.9871,137712.4125,91271.00408,105616.1746,78000.85404,153275.4501,18644.24884,105504.1999,35373.25689,86465.71348,51015.6587,123145.057,203020.5019,204404.7544,83005.11186,66814.67046,0,191284.3595,138830.2625,158962.8248,158912.1163,85354.51567,104426.9023,94879.49945,33340.83672,68812.91351,164314.4532,171738.3634,121459.8082,168510.8209,112183.1845,79763.60289,128481.429,112312.9201,115935.0446,136244.6487,121903.7235,141469.5882,138212.1411,142325.5878,137625.5235,135758.0718,136826.215,131771.0788,145460.453,136121.1333,138257.2702,170052.5637,163919.7469,135433.6757,115946.8572,150697.0789,140250.3183,148802.0107,160020.6772,151088.3169
